,Unnamed: 0,Unnamed: 0.1,year,name,writer,category,winner,num 1 stars,num 2 stars,num 3 stars,num 4 stars,num 5 stars,average rating,average_rating_w,num_ratings,num_reviews,url,daystocom,isbn,times_appred_NYTime,avgrank_NYTime,bestRank,listnames
2536,2536,2536,2011,Electric Barracuda,['Tim Dorsey'],Humor,0,0.013513513513513514,0.037162162162162164,0.2432432432432433,0.4290540540540541,0.27702702702702703,3.918918918918919,4.02,63487.0,4935.0,https://www.goodreads.com/book/show/8586212-electric-barracuda?from_choice=true,340.0,0061876895,2.0,24.5,16.0,1.0
2537,2537,2537,2011,Go the Fuck to Sleep,"['Adam Mansbach', 'Ricardo Cortés']",Humor,0,0.003389830508474576,0.020338983050847456,0.12542372881355932,0.2949152542372881,0.5559322033898305,4.379661016949154,4.23,88861.0,4678.0,https://www.goodreads.com/book/show/11192642-go-the-fuck-to-sleep?from_choice=true,176.0,1617750255,0.0,inf,inf,0.0
2538,2538,2538,2011,Doodling,['Jonathan  Gould'],Humor,0,0.028571428571428567,0.028571428571428567,0.17142857142857146,0.3,0.4714285714285714,4.1571428571428575,3.88,318.0,139.0,https://www.goodreads.com/book/show/10880532-doodling?from_choice=true,316.0,B004KSQVCO,0.0,inf,inf,0.0
2539,2539,2539,2011,Domestic Violets,['Matthew Norman'],Humor,0,0.003401360544217687,0.027210884353741496,0.1870748299319728,0.5170068027210885,0.2653061224489796,4.01360544217687,3.84,25993.0,2493.0,https://www.goodreads.com/book/show/10790819-domestic-violets?from_choice=true,120.0,0062065114,0.0,inf,inf,0.0
2540,2540,2540,2011,If You Ask Me (And of Course You Won't),['Betty White'],Humor,0,0.030303030303030307,0.07744107744107744,0.39057239057239057,0.2996632996632997,0.202020202020202,3.5656565656565657,3.72,32123.0,3406.0,https://www.goodreads.com/book/show/9972053-if-you-ask-me?from_choice=true,218.0,0399157530,19.0,0.23366862564858404,4.0,4.0
2541,2541,2541,2011,If You Were Here,['Jen Lancaster'],Humor,0,0.030821917808219176,0.09931506849315068,0.3047945205479452,0.3767123287671233,0.18835616438356165,3.5924657534246576,3.87,185507.0,16738.0,https://www.goodreads.com/book/show/9713837-if-you-were-here?from_choice=true,218.0,0451234383,4.0,11.666666666666664,14.0,2.0
2542,2542,2542,2011,"Damn You, Autocorrect!: Awesomely Embarrassing Text Messages You Didn't Mean to Send",['Jillian Madison'],Humor,0,0.0,0.018433179723502304,0.2350230414746544,0.3640552995391705,0.3824884792626728,4.110599078341013,4.0,3444.0,325.0,https://www.goodreads.com/book/show/10227995-damn-you-autocorrect?from_choice=true,260.0,1401310672,0.0,inf,inf,0.0
2543,2543,2543,2011,Zombie Spaceship Wasteland,['Patton Oswalt'],Humor,0,0.016778523489932886,0.1040268456375839,0.3791946308724832,0.38926174496644295,0.11073825503355704,3.4731543624161074,4.06,122309.0,13190.0,https://www.goodreads.com/book/show/7841659-zombie-spaceship-wasteland?from_choice=true,337.0,1439149089,6.0,3.426388888888889,15.0,2.0
2544,2544,2544,2011,"It's All Relative: Two Families, Three Dogs, 34 Holidays, and 50 Boxes of Wine (A Memoir)",['Wade Rouse'],Humor,0,0.01845018450184502,0.0996309963099631,0.24354243542435425,0.4095940959409594,0.22878228782287824,3.730627306273063,3.68,5054.0,779.0,https://www.goodreads.com/book/show/8520878-it-s-all-relative?from_choice=true,309.0,0307718719,0.0,inf,inf,0.0
2545,2545,2545,2011,Thank You Notes,"['Jimmy Fallon', 'the Writers of Late Night']",Humor,0,0.030303030303030307,0.08787878787878788,0.28484848484848485,0.3727272727272728,0.22424242424242424,3.6727272727272733,3.67,8442.0,1120.0,https://www.goodreads.com/book/show/10505349-thank-you-notes?from_choice=true,198.0,0892967412,20.0,0.9071582613263318,2.0,4.0
2546,2546,2546,2011,Ordinary Sun,['Matthew Henriksen'],Poetry,0,0.0,0.020408163265306117,0.040816326530612235,0.16326530612244894,0.7755102040816326,4.6938775510204085,4.48,197.0,13.0,https://www.goodreads.com/book/show/10441086-ordinary-sun?from_choice=true,303.0,0984475222,0.0,inf,inf,0.0
2547,2547,2547,2011,Testify,['Joseph Lease'],Poetry,0,0.0,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.902439024390244,4.8048780487804885,4.57,564.0,57.0,https://www.goodreads.com/book/show/9763619-testify?from_choice=true,267.0,1566892589,0.0,inf,inf,0.0
2548,2548,2548,2011,The Book of Men,['Dorianne Laux'],Poetry,0,0.0,0.0125,0.125,0.2625,0.6,4.45,4.2,5545.0,551.0,https://www.goodreads.com/book/show/8329847-the-book-of-men?from_choice=true,282.0,0393079554,0.0,inf,inf,0.0
2549,2549,2549,2011,Broetry Poetry for Dudes,['Brian McGackin'],Poetry,0,0.02247191011235955,0.15730337078651685,0.2359550561797753,0.30337078651685395,0.2808988764044944,3.6629213483146073,3.44,336.0,95.0,https://www.goodreads.com/book/show/10326288-broetry-poetry-for-dudes?from_choice=true,28.0,159474517X,0.0,inf,inf,0.0
2550,2550,2550,2011,Horoscopes for the Dead,['Billy Collins'],Poetry,1,0.006734006734006736,0.06734006734006734,0.2558922558922559,0.4006734006734007,0.26936026936026936,3.8585858585858586,4.16,53715.0,4645.0,https://www.goodreads.com/book/show/9315496-horoscopes-for-the-dead?from_choice=true,246.0,1400064929,3.0,21.0,29.0,1.0
2551,2551,2551,2011,She Returns to the Floating World,['Jeannine Hall Gailey'],Poetry,0,0.0,0.0,0.0,0.0,1.0,5.0,4.21,783.0,146.0,https://www.goodreads.com/book/show/11687728-she-returns-to-the-floating-world?from_choice=true,343.0,0982740921,0.0,inf,inf,0.0
2552,2552,2552,2011,Money Shot,['Rae Armantrout'],Poetry,0,0.0,0.0,0.21428571428571427,0.2857142857142857,0.5,4.285714285714286,4.01,2155.0,241.0,https://www.goodreads.com/book/show/9743885-money-shot?from_choice=true,302.0,081957130X,0.0,inf,inf,0.0
2553,2553,2553,2011,The Trees The Trees,['Heather Christle'],Poetry,0,0.02,0.0,0.04,0.24,0.7,4.6,4.21,1473.0,178.0,https://www.goodreads.com/book/show/11480960-the-trees-the-trees?from_choice=true,159.0,9780980193879,0.0,inf,inf,0.0
2554,2554,2554,2011,Fall Higher,['Dean Young'],Poetry,0,0.0,0.020408163265306117,0.14285714285714285,0.42857142857142855,0.4081632653061225,4.224489795918367,4.16,3324.0,272.0,https://www.goodreads.com/book/show/10858542-fall-higher?from_choice=true,225.0,1556593112,0.0,inf,inf,0.0
2555,2555,2555,2011,Lucky Fish,['Aimee Nezhukumatathil'],Poetry,0,0.015151515151515154,0.045454545454545456,0.2272727272727273,0.2878787878787879,0.42424242424242425,4.0606060606060606,4.21,1397.0,176.0,https://www.goodreads.com/book/show/9654817-lucky-fish?from_choice=true,326.0,1932195580,0.0,inf,inf,0.0
2556,2556,2556,2011,Destroyer and Preserver,['Matthew Rohrer'],Poetry,0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,4.285714285714286,4.09,1382.0,153.0,https://www.goodreads.com/book/show/8912427-destroyer-and-preserver?from_choice=true,267.0,1933517506,0.0,inf,inf,0.0
2557,2557,2557,2011,The Angel in the Dream of Our Hangover,['Mark Leidner'],Poetry,0,0.0,0.0,0.02631578947368421,0.15789473684210525,0.8157894736842105,4.789473684210527,4.47,672.0,90.0,https://www.goodreads.com/book/show/11065188-the-angel-in-the-dream-of-our-hangover?from_choice=true,88.0,0983243700,0.0,inf,inf,0.0
2558,2558,2558,2011,Feasting at the Table of the Damned,['Daniel Ames'],Poetry,0,0.0,0.0,0.0,0.0,1.0,5.0,4.11,9.0,5.0,https://www.goodreads.com/book/show/11521367-feasting-at-the-table-of-the-damned?from_choice=true,222.0,0984621261,0.0,inf,inf,0.0
2559,2559,2559,2011,Flies,['Michael Dickman'],Poetry,0,0.017543859649122806,0.17543859649122806,0.3333333333333333,0.2280701754385965,0.2456140350877193,3.5087719298245608,3.89,1102.0,144.0,https://www.goodreads.com/book/show/9605240-flies?from_choice=true,211.0,1556593775,0.0,inf,inf,0.0
2560,2560,2560,2011,Beauty Was the Case That They Gave Me,['Mark Leidner'],Poetry,0,0.0,0.0,0.07317073170731707,0.12195121951219512,0.8048780487804879,4.7317073170731705,4.47,672.0,90.0,https://www.goodreads.com/book/show/12085850-beauty-was-the-case-that-they-gave-me?from_choice=true,67.0,0983520305,0.0,inf,inf,0.0
2561,2561,2561,2011,The Chameleon Couch,['Yusef Komunyakaa'],Poetry,0,0.0,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.16666666666666666,3.6666666666666665,4.14,5327.0,378.0,https://www.goodreads.com/book/show/9870010-the-chameleon-couch?from_choice=true,267.0,0374120382,0.0,inf,inf,0.0
2562,2562,2562,2011,That This,"['Susan Howe', 'James Welling']",Poetry,0,0.0,0.03333333333333333,0.3,0.26666666666666666,0.4,4.033333333333333,4.27,3953.0,348.0,https://www.goodreads.com/book/show/9803013-that-this?from_choice=true,341.0,0811219186,0.0,inf,inf,0.0
2563,2563,2563,2011,The Captain Asks for a Show of Hands,['Nick Flynn'],Poetry,0,0.07228915662650602,0.08433734939759037,0.21686746987951808,0.3493975903614458,0.27710843373493976,3.6746987951807233,3.85,16977.0,1697.0,https://www.goodreads.com/book/show/9083996-the-captain-asks-for-a-show-of-hands?from_choice=true,309.0,1555975747,0.0,inf,inf,0.0
2564,2564,2564,2011,Tonight No Poetry Will Serve,['Adrienne Rich'],Poetry,0,0.0,0.04878048780487805,0.3902439024390244,0.4146341463414634,0.14634146341463414,3.6585365853658534,4.21,27292.0,1462.0,https://www.goodreads.com/book/show/8431208-tonight-no-poetry-will-serve?from_choice=true,324.0,0393079678,0.0,inf,inf,0.0
2565,2565,2565,2011,I Love a Broad Margin to My Life,['Maxine Hong Kingston'],Poetry,0,0.0425531914893617,0.10638297872340426,0.2127659574468085,0.3191489361702128,0.3191489361702128,3.765957446808511,3.76,49806.0,3193.0,https://www.goodreads.com/book/show/9471417-i-love-a-broad-margin-to-my-life?from_choice=true,323.0,030727019X,0.0,inf,inf,0.0
2566,2566,2566,2011,Graveminder,['Melissa Marr'],Horror,1,0.02372881355932204,0.10508474576271186,0.2542372881355932,0.3830508474576271,0.2338983050847457,3.698305084745763,3.76,396189.0,25830.0,https://www.goodreads.com/book/show/5957313-graveminder?from_choice=true,212.0,0061826871,0.0,inf,inf,0.0
2567,2567,2567,2011,The President's Vampire,['Christopher Farnsworth'],Horror,0,0.017006802721088437,0.03741496598639457,0.2414965986394557,0.4523809523809524,0.25170068027210885,3.884353741496599,4.0,21124.0,2591.0,https://www.goodreads.com/book/show/9440171-the-president-s-vampire?from_choice=true,223.0,0399157395,0.0,inf,inf,0.0
2568,2568,2568,2011,My Life as a White Trash Zombie,"['Diana Rowland', 'Daniel Dos Santos']",Horror,0,0.010101010101010102,0.037037037037037035,0.19528619528619529,0.4646464646464646,0.2929292929292929,3.993265993265993,3.97,93042.0,8449.0,https://www.goodreads.com/book/show/9640626-my-life-as-a-white-trash-zombie?from_choice=true,155.0,0756406757,0.0,inf,inf,0.0
2569,2569,2569,2011,Zone One,['Colson Whitehead'],Horror,0,0.04778156996587031,0.1228668941979522,0.3242320819112628,0.3583617747440273,0.14675767918088736,3.433447098976109,3.99,320310.0,33511.0,https://www.goodreads.com/book/show/10365343-zone-one?from_choice=true,50.0,0385528078,5.0,8.675,16.0,4.0
2570,2570,2570,2011,An Apple For Zoë,['Thomas Amo'],Horror,0,0.05882352941176471,0.047058823529411764,0.05882352941176471,0.4,0.4352941176470588,4.105882352941176,3.84,387.0,119.0,https://www.goodreads.com/book/show/10644437-an-apple-for-zo?from_choice=true,282.0,B005GLA5L2,0.0,inf,inf,0.0
2571,2571,2571,2011,Raising Stony Mayhall,['Daryl Gregory'],Horror,0,0.011320754716981131,0.04150943396226415,0.2037735849056604,0.4528301886792453,0.29056603773584905,3.969811320754717,3.82,34869.0,5330.0,https://www.goodreads.com/book/show/9466865-raising-stony-mayhall?from_choice=true,162.0,0345522370,0.0,inf,inf,0.0
2572,2572,2572,2011,That Which Should Not Be,['Brett J. Talley'],Horror,0,0.021052631578947368,0.010526315789473684,0.15789473684210525,0.2736842105263158,0.5368421052631579,4.294736842105263,3.93,3467.0,732.0,https://www.goodreads.com/book/show/11876043-that-which-should-not-be?from_choice=true,61.0,1936564149,0.0,inf,inf,0.0
2573,2573,2573,2011,The Cypress House,['Michael Koryta'],Horror,0,0.020270270270270268,0.06418918918918919,0.28040540540540543,0.4290540540540541,0.20608108108108109,3.7364864864864864,3.77,52354.0,7395.0,https://www.goodreads.com/book/show/8585317-the-cypress-house?from_choice=true,317.0,0316053724,0.0,inf,inf,0.0
2574,2574,2574,2011,Seed,['Ania Ahlborn'],Horror,0,0.019230769230769232,0.0576923076923077,0.18461538461538465,0.4115384615384615,0.3269230769230769,3.969230769230769,3.6,33871.0,4960.0,https://www.goodreads.com/book/show/11422798-seed?from_choice=true,189.0,English,inf,inf,inf,0
2575,2575,2575,2011,What the Night Knows,['Dean Koontz'],Horror,0,0.030303030303030307,0.09764309764309764,0.2929292929292929,0.4074074074074074,0.1717171717171717,3.592592592592593,3.93,2284954.0,91049.0,https://www.goodreads.com/book/show/7830126-what-the-night-knows?from_choice=true,344.0,0553807722,15.0,2.3125625518913586,1.0,4.0
2576,2576,2576,2011,The Night Strangers,['Chris Bohjalian'],Horror,0,0.026845637583892617,0.18456375838926176,0.2785234899328859,0.3355704697986577,0.17449664429530198,3.446308724832215,3.77,417410.0,39256.0,https://www.goodreads.com/book/show/10209997-the-night-strangers?from_choice=true,64.0,0307394999,3.0,15.5,20.0,1.0
2577,2577,2577,2011,The Devil All the Time,['Donald Ray Pollock'],Horror,0,0.010067114093959731,0.0302013422818792,0.15100671140939598,0.4328859060402685,0.3758389261744967,4.134228187919463,4.07,25280.0,3495.0,https://www.goodreads.com/book/show/10108463-the-devil-all-the-time?from_choice=true,148.0,038553504X,0.0,inf,inf,0.0
2578,2578,2578,2011,Aftertime,['Sophie Littlefield'],Horror,0,0.02372881355932204,0.0711864406779661,0.2406779661016949,0.4406779661016949,0.2237288135593221,3.769491525423728,3.65,21742.0,3031.0,https://www.goodreads.com/book/show/9065272-aftertime?from_choice=true,288.0,0373803362,0.0,inf,inf,0.0
2579,2579,2579,2011,The Night Eternal,"['Guillermo del Toro', 'Chuck Hogan']",Horror,0,0.02,0.06,0.3366666666666667,0.3533333333333333,0.23,3.713333333333333,3.81,164103.0,15018.0,https://www.goodreads.com/book/show/6945530-the-night-eternal?from_choice=true,43.0,0061558265,6.0,3.125,7.0,4.0
2580,2580,2580,2011,Deadline,['Mira Grant'],Horror,0,0.010067114093959731,0.02348993288590604,0.12751677852348994,0.3590604026845637,0.4798657718120805,4.275167785234899,3.94,158206.0,20114.0,https://www.goodreads.com/book/show/8429687-deadline?from_choice=true,189.0,031608106X,0.0,inf,inf,0.0
2581,2581,2581,2011,Dreadfully Ever After,"['Steve Hockensmith', 'Patrick Arrasmith']",Horror,0,0.031914893617021274,0.07446808510638298,0.2978723404255319,0.4326241134751773,0.16312056737588654,3.620567375886525,3.69,45168.0,3927.0,https://www.goodreads.com/book/show/8718281-dreadfully-ever-after?from_choice=true,260.0,1594745021,0.0,inf,inf,0.0
2582,2582,2582,2011,Those Across the River,['Christopher Buehlman'],Horror,0,0.03071672354948805,0.10580204778156996,0.23890784982935154,0.4368600682593857,0.1877133105802048,3.645051194539248,3.78,12530.0,2309.0,https://www.goodreads.com/book/show/10772903-those-across-the-river?from_choice=true,92.0,0441020674,0.0,inf,inf,0.0
2583,2583,2583,2011,The Last Werewolf,['Glen Duncan'],Horror,0,0.05119453924914676,0.13993174061433447,0.2593856655290102,0.4095563139931741,0.13993174061433447,3.4470989761092152,3.58,31096.0,4440.0,https://www.goodreads.com/book/show/9532302-the-last-werewolf?from_choice=true,244.0,1847679447,0.0,inf,inf,0.0
2584,2584,2584,2011,The King of Plagues,['Jonathan Maberry'],Horror,0,0.0121580547112462,0.0364741641337386,0.17933130699088146,0.3829787234042553,0.3890577507598784,4.100303951367781,4.04,230111.0,23673.0,https://www.goodreads.com/book/show/9120730-the-king-of-plagues?from_choice=true,253.0,0312382502,0.0,inf,inf,0.0
2585,2585,2585,2011,Eat Slay Love,['Jesse Petersen'],Horror,0,0.003389830508474576,0.030508474576271188,0.17966101694915254,0.4508474576271186,0.33559322033898303,4.084745762711863,3.84,13284.0,1727.0,https://www.goodreads.com/book/show/9421748-eat-slay-love?from_choice=true,111.0,1849835292,0.0,inf,inf,0.0
2586,2586,2586,2011,Delirium,['Lauren Oliver'],Young Adult Fantasy,0,0.003367003367003368,0.0707070707070707,0.12121212121212124,0.31986531986531985,0.4848484848484849,4.212121212121212,3.9,1211434.0,98135.0,https://www.goodreads.com/book/show/7686667-delirium?from_choice=true,307.0,0061726826,12.0,0.8864478115035982,6.0,1.0
2587,2587,2587,2011,Forever,['Maggie Stiefvater'],Young Adult Fantasy,0,0.03071672354948805,0.061433447098976114,0.23890784982935154,0.3344709897610921,0.3344709897610921,3.880546075085325,3.99,1413364.0,136366.0,https://www.goodreads.com/book/show/9409458-forever?from_choice=true,148.0,English,inf,inf,inf,0
2588,2588,2588,2011,Miss Peregrine's Home for Peculiar Children,['Ransom Riggs'],Young Adult Fantasy,0,0.006779661016949152,0.0847457627118644,0.2915254237288136,0.4067796610169492,0.21016949152542366,3.7288135593220337,3.96,1219524.0,92733.0,https://www.goodreads.com/book/show/9460487-miss-peregrine-s-home-for-peculiar-children?from_choice=true,183.0,English,241.0,0.0,inf,0
2589,2589,2589,2011,Divergent,['Veronica Roth'],Young Adult Fantasy,1,0.0,0.03754266211604096,0.08532423208191127,0.21160409556313994,0.6655290102389079,4.505119453924915,4.07,5041052.0,264747.0,https://www.goodreads.com/book/show/8306857-divergent?from_choice=true,226.0,0062024027,0.0,inf,inf,0.0
2590,2590,2590,2011,City of Fallen Angels,['Cassandra Clare'],Young Adult Fantasy,0,0.010416666666666666,0.07291666666666667,0.16319444444444445,0.3611111111111111,0.3923611111111111,4.052083333333333,4.26,6293456.0,352166.0,https://www.goodreads.com/book/show/6752378-city-of-fallen-angels?from_choice=true,246.0,1442403543,0.0,inf,inf,0.0
2591,2591,2591,2011,Awakened,"['P.C. Cast', 'Kristin Cast']",Young Adult Fantasy,0,0.026845637583892617,0.07718120805369127,0.2416107382550336,0.3523489932885906,0.30201342281879195,3.825503355704698,3.94,2014264.0,58638.0,https://www.goodreads.com/book/show/8652190-awakened?from_choice=true,337.0,0312650248,4.0,1.166667938232422,3.0,1.0
2592,2592,2592,2011,Bloodlines,['Richelle Mead'],Young Adult Fantasy,0,0.0,0.027210884353741496,0.16666666666666666,0.35374149659863946,0.4523809523809524,4.2312925170068025,4.26,2893932.0,137154.0,https://www.goodreads.com/book/show/8709527-bloodlines?from_choice=true,106.0,1595143173,0.0,inf,inf,0.0
2593,2593,2593,2011,Daughter of Smoke & Bone,['Laini Taylor'],Young Adult Fantasy,0,0.0,0.013745704467353952,0.07216494845360824,0.27491408934707906,0.6391752577319587,4.5395189003436425,4.12,662420.0,83802.0,https://www.goodreads.com/book/show/8490112-daughter-of-smoke-bone?from_choice=true,71.0,0316134023,0.0,inf,inf,0.0
2594,2594,2594,2011,Silence,['Becca Fitzpatrick'],Young Adult Fantasy,0,0.010380622837370242,0.04844290657439446,0.16262975778546712,0.3598615916955017,0.4186851211072664,4.1280276816609005,4.05,1204979.0,55972.0,https://www.goodreads.com/book/show/10637766-silence?from_choice=true,64.0,1442426640,8.0,0.3631099640376984,2.0,1.0
