year,name,writer,category,winner,num 1 stars,num 2 stars,num 3 stars,num 4 stars,num 5 stars,average rating,average_rating_w,num_ratings,num_reviews
2011,Our Best Bites: Mormon Moms in the Kitchen,"['Sara Wells', 'Kate  Jones']",Food & Cooking,0,0,2,4,45,77,4.5390625,4.41,1013,139
2011,Super Natural Every Day: Well-Loved Recipes from My Natural Foods Kitchen,['Heidi Swanson'],Food & Cooking,0,3,13,38,106,137,4.215488215488215,3.91,14433,403
2011,"Day of Honey: A Memoir of Food, Love, and War",['Annia Ciezadlo'],Food & Cooking,0,3,17,50,109,56,3.842553191489362,3.8,1362,212
2011,"Veganist: Lose Weight, Get Healthy, Change the World",['Kathy Freston'],Food & Cooking,0,9,24,98,116,50,3.585858585858586,3.72,3936,547
2011,"My Father's Daughter: Delicious, Easy Recipes Celebrating Family & Togetherness","['Gwyneth Paltrow', 'Mario Batali']",Food & Cooking,1,5,23,91,120,58,3.6835016835016834,3.9,15638,714
2011,"Blood, Bones, and Butter: The Inadvertent Education of a Reluctant Chef",['Gabrielle Hamilton'],Food & Cooking,0,7,28,99,114,48,3.5675675675675675,3.74,30978,3777
2011,The Kitchen Counter Cooking School: How a Few Simple Lessons Transformed Nine Culinary Novices into Fearless Home Cooks,['Kathleen Flinn'],Food & Cooking,0,2,3,45,124,59,4.008583690987124,3.81,15524,2302
2011,"Wheat Belly: Lose the Wheat, Lose the Weight, and Find Your Path Back to Health",['William  Davis'],Food & Cooking,0,4,16,56,106,66,3.8629032258064515,3.76,32835,2879
2011,Don't Kill the Birthday Girl: Tales from an Allergic Life,['Sandra Beasley'],Food & Cooking,0,5,9,74,78,52,3.7477064220183487,3.73,2245,446
2011,The Sorcerer's Apprentices: A Season in the Kitchen at Ferran Adrià's elBulli,['Lisa Abend'],Food & Cooking,0,2,13,59,89,37,3.73,3.88,1277,118
2011,Paula Deen's Southern Cooking Bible: The New Classic Guide to Delicious Dishes with More Than 300 Recipes,"['Paula H. Deen', 'Melissa Clark']",Food & Cooking,0,1,0,6,10,8,3.96,4.03,30016,881
2011,Dead Reckoning,['Charlaine Harris'],Paranormal Fantasy,0,7,26,118,96,50,3.525252525252525,3.94,3186874,126123
2011,Shadowfever,['Karen Marie Moning'],Paranormal Fantasy,1,2,2,24,76,195,4.538461538461538,4.24,902874,56099
2011,A Discovery of Witches,['Deborah Harkness'],Paranormal Fantasy,0,7,30,61,109,88,3.816949152542373,4.05,625785,60021
2011,Magic Slays,['Ilona Andrews'],Paranormal Fantasy,0,0,3,13,92,192,4.576666666666667,4.3,1074109,73347
2011,Ghost Story,['Jim Butcher'],Paranormal Fantasy,0,1,8,26,116,147,4.342281879194631,4.26,2285756,93835
2011,Succubus Revealed,['Richelle Mead'],Paranormal Fantasy,0,1,7,40,107,141,4.283783783783784,4.26,2894276,137146
2011,This Side of the Grave,['Jeaniene Frost'],Paranormal Fantasy,0,3,10,56,111,117,4.107744107744108,4.21,827664,43865
2011,Heartless,['Gail Carriger'],Paranormal Fantasy,0,0,3,65,135,95,4.080536912751678,4.0,374658,41271
2011,River Marked,['Patricia Briggs'],Paranormal Fantasy,0,5,6,64,134,89,3.9932885906040267,4.26,1234865,62358
2011,Second Grave on the Left,['Darynda Jones'],Paranormal Fantasy,0,1,3,31,118,145,4.352348993288591,4.28,371652,36041
2011,Blood Rights,['Kristen Painter'],Paranormal Fantasy,0,10,15,73,127,69,3.7823129251700682,4.09,86507,9727
2011,Blood Challenge,['Eileen Wilks'],Paranormal Fantasy,0,1,1,38,125,135,4.306666666666667,4.04,113360,5334
2011,Hard Bitten,['Chloe Neill'],Paranormal Fantasy,0,4,7,61,118,109,4.073578595317726,4.11,353890,21461
2011,Spell Bound,['Kelley Armstrong'],Paranormal Fantasy,0,0,11,60,131,95,4.043771043771044,4.09,1179667,63030
2011,One Salt Sea,['Seanan McGuire'],Paranormal Fantasy,0,0,0,13,129,158,4.483333333333333,4.03,408832,52820
2011,Hunt the Moon,['Karen Chance'],Paranormal Fantasy,0,0,7,35,127,129,4.268456375838926,4.02,251655,12206
2011,Grave Dance,['Kalayna Price'],Paranormal Fantasy,0,0,10,53,148,89,4.053333333333334,4.03,87080,5459
2011,Hit List,['Laurell K. Hamilton'],Paranormal Fantasy,0,6,20,91,107,73,3.744107744107744,3.99,1587499,48262
2011,Pale Demon,['Kim Harrison'],Paranormal Fantasy,0,0,1,18,92,188,4.561872909698996,4.22,736017,32046
2011,Hounded,['Kevin Hearne'],Paranormal Fantasy,0,0,11,49,124,115,4.147157190635451,4.17,426946,27298
2011,A Dance with Dragons,['George R.R. Martin'],Favorite Book of 2011,0,1,10,58,122,103,4.074829931972789,4.37,5169097,189080
2011,The Wise Man's Fear,['Patrick Rothfuss'],Favorite Book of 2011,0,3,4,20,88,159,4.445255474452555,4.48,1160950,72622
2011,The Night Circus,['Erin Morgenstern'],Favorite Book of 2011,0,4,15,44,103,127,4.139931740614334,4.04,611659,68760
2011,Bossypants,['Tina Fey'],Favorite Book of 2011,0,0,8,49,144,97,4.10738255033557,3.95,770061,38087
2011,Dead Reckoning,['Charlaine Harris'],Favorite Book of 2011,0,7,26,118,96,50,3.525252525252525,3.94,3186874,126123
2011,Delirium,['Lauren Oliver'],Favorite Book of 2011,0,1,21,36,95,144,4.212121212121212,3.9,1211434,98135
2011,Shadowfever,['Karen Marie Moning'],Favorite Book of 2011,0,2,2,24,76,195,4.538461538461538,4.24,902874,56099
2011,A Discovery of Witches,['Deborah Harkness'],Favorite Book of 2011,0,7,30,61,109,88,3.816949152542373,4.05,625785,60021
2011,Forever,['Maggie Stiefvater'],Favorite Book of 2011,0,9,18,70,98,98,3.8805460750853245,3.99,1413364,136366
2011,Miss Peregrine's Home for Peculiar Children,['Ransom Riggs'],Favorite Book of 2011,0,2,25,86,120,62,3.7288135593220337,3.96,1219524,92733
2011,Divergent,['Veronica Roth'],Favorite Book of 2011,1,0,11,25,62,195,4.505119453924915,4.07,5041052,264747
2011,City of Fallen Angels,['Cassandra Clare'],Favorite Book of 2011,0,3,21,47,104,113,4.052083333333333,4.26,6293456,352166
2011,Awakened,"['P.C. Cast', 'Kristin Cast']",Favorite Book of 2011,0,8,23,72,105,90,3.825503355704698,3.94,2014264,58638
2011,The Son of Neptune,['Rick Riordan'],Favorite Book of 2011,0,0,1,15,84,194,4.6020408163265305,4.32,7600164,302504
2011,The Paris Wife,['Paula McLain'],Favorite Book of 2011,0,6,23,73,143,53,3.7181208053691277,3.82,339334,31566
2011,Sing You Home,['Jodi Picoult'],Favorite Book of 2011,0,12,19,58,123,88,3.8533333333333335,3.97,3482177,209189
2011,State of Wonder,['Ann Patchett'],Favorite Book of 2011,0,4,16,64,131,81,3.9087837837837838,3.87,708088,65885
2011,Bloodlines,['Richelle Mead'],Favorite Book of 2011,0,0,8,49,104,133,4.2312925170068025,4.26,2893932,137154
2011,Daughter of Smoke & Bone,['Laini Taylor'],Favorite Book of 2011,0,0,4,21,80,186,4.5395189003436425,4.12,662420,83802
2011,Ready Player One,['Ernest Cline'],Favorite Book of 2011,0,4,7,29,122,136,4.271812080536913,4.19,855054,95417
2016,"Orange: The Complete Collection, Volume 1","['Ichigo Takano', 'Amber Tamosaitis']",Graphic Novels & Comics,0,2,6,28,71,192,4.488294314381271,4.33,44725,5138
2016,Dark Night: A True Batman Story,"['Paul Dini', 'Eduardo Risso']",Graphic Novels & Comics,0,4,11,38,102,144,4.240802675585284,3.98,95937,4072
2016,Black Panther #1,"['Ta-Nehisi Coates', 'Brian Stelfreeze']",Graphic Novels & Comics,0,2,10,74,127,84,3.946127946127946,,,
2016,"The Wicked + The Divine, Vol. 3: Commercial Suicide","['Kieron Gillen', 'Jamie McKelvie', 'Tula Lotay', 'Kate Brown', 'Stephanie Hans', 'Leila del Duca', 'Brandon Graham']",Graphic Novels & Comics,0,5,31,103,110,51,3.57,,,
2016,Ghosts,['Raina Telgemeier'],Graphic Novels & Comics,0,2,5,26,116,143,4.345890410958904,4.23,416981,29738
2016,Adulthood Is a Myth,['Sarah Andersen'],Graphic Novels & Comics,1,3,1,20,120,156,4.416666666666667,4.14,127239,10959
2016,"White Sand, Volume 1","['Brandon Sanderson', 'Rik Hoskin', 'Julius M. Gopez']",Graphic Novels & Comics,0,3,35,96,122,40,3.543918918918919,3.8,17148,1933
2016,"Saga, Vol. 6","['Brian K. Vaughan', 'Fiona Staples']",Graphic Novels & Comics,0,0,1,22,96,181,4.523333333333333,4.24,1426671,82575
2016,"The Vision, Volume 1: Little Worse Than A Man","['Tom King', 'Gabriel Hernandez Walta', 'Jordie Bellaire', 'Clayton Cowles', 'Mike del Mundo']",Graphic Novels & Comics,0,0,2,11,106,181,4.553333333333334,3.92,128995,12730
2016,Something New: Tales from a Makeshift Bride,['Lucy Knisley'],Graphic Novels & Comics,0,2,13,34,139,107,4.138983050847457,3.92,56155,7455
2016,DC Universe: Rebirth #1,"['Geoff Johns', 'Gary Frank', 'Ethan Van Sciver', 'Phil Jimenez', 'Joe Prado', 'Ivan Reis', 'Matt Santorelli']",Graphic Novels & Comics,0,1,12,34,103,150,4.296666666666667,3.96,290328,17730
2016,Rosalie Lightning: A Graphic Memoir,['Tom Hart'],Graphic Novels & Comics,0,1,3,35,113,147,4.344481605351171,3.85,6741,925
2016,"Paper Girls, Vol. 1","['Brian K. Vaughan', 'Cliff Chiang', 'Matthew Wilson', 'Jared K. Fletcher']",Graphic Novels & Comics,0,0,11,64,152,72,3.9531772575250836,4.0,206697,14716
2016,"Monstress, Vol. 1: Awakening","['Marjorie M. Liu', 'Sana Takeda']",Graphic Novels & Comics,0,1,9,36,108,144,4.291946308724833,3.97,177922,15629
2016,Patience,['Daniel Clowes'],Graphic Novels & Comics,0,2,7,43,127,121,4.193333333333333,3.85,118092,5458
2016,The Serpent King,['Jeff Zentner'],Young Adult Fiction,0,3,8,22,64,195,4.506849315068493,4.17,26306,6515
2016,The Sun Is Also a Star,['Nicola Yoon'],Young Adult Fiction,0,1,8,23,75,167,4.456204379562044,4.06,464813,60676
2016,P.S. I Like You,['Kasie West'],Young Adult Fiction,0,3,7,40,111,130,4.230240549828179,3.94,299218,42240
2016,Love & Gelato,['Jenna Evans Welch'],Young Adult Fiction,0,5,16,53,124,98,3.9932432432432434,4.05,44969,7712
2016,The Unexpected Everything,"['Morgan Matson', 'Морган Мэтсон']",Young Adult Fiction,0,0,9,43,123,111,4.174825174825175,4.06,261198,33057
2016,When We Collided,['Emery Lord'],Young Adult Fiction,0,6,17,59,103,107,3.9863013698630136,3.92,61744,10297
2016,Holding Up the Universe,['Jennifer Niven'],Young Adult Fiction,0,16,13,29,81,111,4.032,4.11,298982,36846
2016,Tell Me Three Things,['Julie Buxbaum'],Young Adult Fiction,0,2,8,49,116,118,4.160409556313994,4.04,64617,9783
2016,The Female of the Species,['Mindy McGinnis'],Young Adult Fiction,0,5,14,30,84,158,4.292096219931271,3.97,55020,11754
2016,First Kiss,['C.L. Stone'],Young Adult Fiction,0,2,0,24,68,204,4.583892617449664,4.33,122811,6227
2016,Salt to the Sea,['Ruta Sepetys'],Young Adult Fiction,1,1,5,22,71,191,4.537931034482758,4.32,287707,42269
2016,This Is Where It Ends,['Marieke Nijkamp'],Young Adult Fiction,0,11,33,55,76,113,3.857638888888889,3.64,57815,10036
2016,If I Was Your Girl,['Meredith Russo'],Young Adult Fiction,0,3,3,48,116,125,4.2101694915254235,3.95,39515,7721
2016,Symptoms of Being Human,['Jeff Garvin'],Young Adult Fiction,0,3,6,38,106,141,4.27891156462585,4.17,11805,1921
2016,The Problem with Forever,['Jennifer L. Armentrout'],Young Adult Fiction,0,3,13,34,110,136,4.226351351351352,4.21,1660583,146403
2016,Keeping Kyrie,"['Emily Christensen', 'Nathan Christensen']",Memoir & Autobiography,0,1,0,2,0,16,4.578947368421052,4.14,58,9
2016,Sex Object: A Memoir,['Jessica Valenti'],Memoir & Autobiography,0,4,22,67,114,91,3.8926174496644297,3.88,38436,3929
2016,When Breath Becomes Air,"['Paul Kalanithi', 'Abraham   Verghese']",Memoir & Autobiography,1,0,2,26,92,173,4.488054607508532,4.29,392980,33082
2016,The Sound of Gravel: A Memoir,['Ruth Wariner'],Memoir & Autobiography,0,1,6,41,99,151,4.318791946308725,4.2,27333,3389
2016,Unashamed,['Lecrae Moore'],Memoir & Autobiography,0,1,2,18,78,200,4.585284280936455,4.4,3719,582
2016,Buffering: Unshared Tales of a Life Fully Loaded,['Hannah Hart'],Memoir & Autobiography,0,4,3,11,82,200,4.57,4.14,16116,1497
2016,The Only Pirate at the Party,"['Lindsey Stirling', 'Brooke S. Passey']",Memoir & Autobiography,0,0,3,35,101,138,4.350180505415162,4.18,4364,749
2016,Born to Run,['Bruce Springsteen'],Memoir & Autobiography,0,2,3,19,85,185,4.523809523809524,4.18,33411,4516
2016,Lab Girl,['Hope Jahren'],Memoir & Autobiography,0,3,7,32,111,144,4.299663299663299,4.02,41706,6302
2016,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,['J.D. Vance'],Memoir & Autobiography,0,4,8,37,129,118,4.179054054054054,3.93,252931,25015
2016,Shrill: Notes from a Loud Woman,['Lindy West'],Memoir & Autobiography,0,2,4,20,107,164,4.437710437710438,4.2,42640,5527
2016,A Mother's Reckoning: Living in the Aftermath of Tragedy,['Sue Klebold'],Memoir & Autobiography,0,0,6,41,126,125,4.241610738255034,4.13,26746,4176
2016,"The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss","['Anderson Cooper', 'Gloria Vanderbilt']",Memoir & Autobiography,0,3,9,55,118,115,4.11,3.88,27533,3241
2016,Party of One: A Memoir in 21 Songs,['Dave  Holmes'],Memoir & Autobiography,0,1,3,36,147,143,4.296969696969697,4.03,2500,416
2016,Shoe Dog: A Memoir by the Creator of NIKE,['Phil Knight'],Memoir & Autobiography,0,0,5,24,87,182,4.496644295302014,4.47,97660,7470
2016,"Ida, Always","['Caron Levis', 'Charles Santoso']",Picture Books,0,0,3,26,94,172,4.47457627118644,4.23,27129,5366
2016,They All Saw A Cat,['Brendan Wenzel'],Picture Books,0,8,9,29,98,152,4.273648648648648,4.08,15081,2620
2016,Nobody Likes a Goblin,['Ben Hatke'],Picture Books,0,4,2,34,94,162,4.378378378378378,4.14,55043,5439
2016,The Thank You Book,['Mo Willems'],Picture Books,1,1,4,10,80,203,4.610738255033557,4.3,479817,33286
2016,Are We There Yet?,['Dan Santat'],Picture Books,0,3,6,40,123,127,4.2207357859531776,4.11,68073,11449
2016,A Child of Books,"['Oliver Jeffers', 'Sam Winston']",Picture Books,0,14,6,32,66,181,4.317725752508361,4.28,123016,14924
2016,Flora and the Peacocks,['Molly Idle'],Picture Books,0,2,4,36,101,154,4.35016835016835,3.99,14566,2738
2016,Twenty Yawns,"['Jane Smiley', 'Lauren Castillo']",Picture Books,0,7,14,59,100,119,4.036789297658863,3.72,130871,12425
2016,King Baby,['Kate Beaton'],Picture Books,0,6,12,42,99,138,4.181818181818182,4.14,50713,4831
2016,Worm Loves Worm,"['J.J. Austrian', 'Mike Curato']",Picture Books,0,5,14,55,105,120,4.073578595317726,4.12,7855,1590
2016,School's First Day of School,"['Adam Rex', 'Christian Robinson']",Picture Books,0,4,10,37,125,120,4.172297297297297,3.94,54124,10155
2016,Otter Goes to School,['Sam Garton'],Picture Books,0,2,9,43,84,140,4.262589928057554,4.07,2776,540
2016,Thunder Boy Jr.,"['Sherman Alexie', 'Yuyi Morales']",Picture Books,0,0,2,28,118,151,4.39799331103679,4.06,357657,36867
2016,Snappsy the Alligator,"['Julie Falatko', 'Tim    Miller']",Picture Books,0,2,17,57,105,114,4.057627118644068,3.77,3755,780
2016,We Found a Hat,['Jon Klassen'],Picture Books,0,0,9,34,96,159,4.359060402684563,4.11,146951,22168
2016,It Ends with Us,['Colleen Hoover'],Romance,1,0,2,10,54,232,4.731543624161074,4.25,1854047,202817
2016,Storm and Silence,['Robert Thier'],Romance,0,4,2,9,46,238,4.712374581939799,4.52,42391,2815
2016,One with You,['Sylvia Day'],Romance,0,12,15,74,121,90,3.83974358974359,4.15,1251219,61516
2016,RoomHate,['Penelope Ward'],Romance,0,0,4,23,78,193,4.543624161073826,4.1,385035,42119
2016,Stuck-Up Suit,"['Vi Keeland', 'Penelope Ward']",Romance,0,0,4,16,79,199,4.587248322147651,4.14,458450,46425
2016,The Score,['Elle Kennedy'],Romance,0,3,7,22,102,164,4.399328859060403,4.13,517908,51763
2016,Punk 57,['Penelope Douglas'],Romance,0,5,8,23,59,200,4.494915254237288,4.18,308956,28600
2016,Beard Science,['Penny Reid'],Romance,0,1,5,10,48,225,4.698961937716263,4.12,398663,42008
2016,Because of Miss Bridgerton,['Julia Quinn'],Romance,0,2,15,64,134,83,3.942953020134228,3.97,675716,38167
2016,The Obsession,['Nora Roberts'],Romance,0,4,3,29,134,128,4.271812080536913,4.08,3641863,142513
2016,Blackwing Dragon,['T.S. Joyce'],Romance,0,0,0,4,53,243,4.796666666666667,4.37,211466,14836
2016,Kings Rising,['C.S. Pacat'],Romance,0,2,8,24,68,185,4.484320557491289,4.21,161148,22164
2016,Beautiful Burn,['Jamie McGuire'],Romance,0,4,9,43,114,129,4.187290969899665,4.11,1050060,70723
2016,The Hating Game,['Sally  Thorne'],Romance,0,4,16,26,93,157,4.293918918918919,4.04,123177,19386
2016,Born of Legend,['Sherrilyn Kenyon'],Romance,0,1,4,23,51,217,4.618243243243243,4.23,1393273,63549
2016,You Can't Touch My Hair: And Other Things I Still Have to Explain,"['Phoebe Robinson', 'Jessica  Williams']",Humor,0,9,11,57,131,91,3.9498327759197323,3.86,20072,2465
2016,Based on a True Story,['Norm Macdonald'],Humor,0,14,28,56,104,148,3.9828571428571427,3.94,6496,848
2016,Where Am I Now?,['Mara Wilson'],Humor,0,3,9,69,118,124,4.086687306501548,3.87,10694,1429
2016,Best. State. Ever.: A Florida Man Defends His Homeland,['Dave Barry'],Humor,0,0,9,80,122,87,3.9630872483221475,3.98,238248,17741
2016,I'm Judging You: The Do-Better Manual,['Luvvie Ajayi'],Humor,0,4,16,55,112,109,4.033783783783784,3.68,8974,1340
2016,It Gets Worse: A Collection of Essays,['Shane Dawson'],Humor,0,4,4,25,73,192,4.493288590604027,4.24,19932,2083
2016,I Know What I'm Doing and Other Lies I Tell Myself: Dispatches from a Life Under Construction,['Jen Kirkman'],Humor,0,6,24,92,100,77,3.729096989966555,3.55,6892,781
2016,"Navel Gazing: True Tales of Bodies, Mostly Mine (But Also My Mom's, Which I Know Sounds Weird)",['Michael Ian Black'],Humor,0,1,13,75,142,66,3.872053872053872,3.89,24376,3213
2016,The Girl with the Lower Back Tattoo,['Amy Schumer'],Humor,1,3,11,63,133,88,3.9798657718120807,3.73,90421,8104
2016,Scrappy Little Nobody,['Anna Kendrick'],Humor,0,4,16,48,103,124,4.1084745762711865,3.9,65163,7334
2016,Real Artists Have Day Jobs: (And Other Awesome Things They Don't Teach You in School),['Sara Benincasa'],Humor,0,2,22,67,120,82,3.8805460750853245,3.63,6540,997
2016,I Want My Epidural Back: Adventures in Mediocre Parenting,['Karen Alpert'],Humor,0,4,13,69,112,102,3.9833333333333334,3.75,7829,1023
2016,I'm Just a Person,['Tig Notaro'],Humor,0,4,10,76,154,54,3.8187919463087248,3.9,7384,757
2016,You'll Grow Out of It,['Jessi Klein'],Humor,0,1,7,68,154,68,3.942953020134228,3.81,17877,1877
2016,Housebroken: Admissions of an Untidy Life,['Laurie Notaro'],Humor,0,2,11,46,137,102,4.093959731543624,3.85,78841,6203
2016,La Douleur Exquise,['J.R. Rogue'],Poetry,0,5,8,19,38,92,4.2592592592592595,4.06,3094,886
2016,Today Means Amen,['Sierra DeMulder'],Poetry,0,1,4,35,82,178,4.44,4.21,3349,290
2016,Whiskey Words & a Shovel II,"['R.H. Sin', 'Reuben Holmes']",Poetry,0,7,13,51,83,146,4.16,3.94,34699,3289
2016,Stuff Ive Been Feeling Lately,['Alicia Cook'],Poetry,0,1,11,14,32,53,4.126126126126126,3.85,3401,614
2016,Look,['Solmaz Sharif'],Poetry,0,1,4,21,63,97,4.349462365591398,4.28,1506,179
2016,Field Guide to the End of the World,['Jeannine Hall Gailey'],Poetry,0,0,0,1,3,15,4.7368421052631575,4.21,783,146
2016,Tales of a Receding Hairline,['K.W. Peery'],Poetry,0,0,0,3,8,9,4.3,4.66,153,40
2016,Then Come Back: The Lost Neruda Poems,"['Pablo Neruda', 'Forrest Gander']",Poetry,0,1,2,19,48,67,4.299270072992701,4.31,127889,6627
2016,Booked,['Kwame Alexander'],Poetry,0,0,0,28,134,136,4.3624161073825505,4.18,82328,15385
2016,Even this Page is White,['Vivek Shraya'],Poetry,0,1,2,8,35,69,4.469565217391304,4.23,6478,975
2016,The Princess Saves Herself in This One,['Amanda Lovelace'],Poetry,1,2,13,23,40,218,4.550675675675675,3.87,92111,13770
2016,Bitter Sweet Love,['Michael Faudet'],Poetry,0,7,20,65,55,61,3.6875,3.77,12487,1197
2016,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",['Samantha Jayne'],Poetry,0,3,24,60,78,49,3.682242990654206,3.52,819,158
2016,The Universe of Us,['Lang Leav'],Poetry,0,6,9,27,76,180,4.39261744966443,3.98,98320,8319
2016,The Type,['Sarah Kay'],Poetry,0,3,3,31,69,131,4.358649789029536,4.32,13748,1309
2016,The Fireman,['Joe Hill'],Horror,1,2,13,54,100,126,4.135593220338983,4.03,658776,59771
